"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100063451585053","Pia Velasco","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/243016030_271614314963619_4018581487694668651_n.jpg?stp=c0.0.378.378a_cp0_dst-jpg_tt6&cstp=mx378x378&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Bx-seMl9aKwQ7kNvwFvcZ0n&_nc_oc=AdoYzH9o7lUUMacVfngXvpKLmGgF7dV7apyJpHMPSdCEVv8uvHFh_1vsjJkESO8D_kM&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=L0byo2qQP1ixUfnu1TFutg&_nc_ss=7c2a8&oh=00_AQDklnkFOmt5A1HTLES2tqW5yr8wxKloCJIS4U-4rcZBoA&oe=6A601942","https://www.facebook.com/sofiaschuckvelasco","0","344673339047112","RT @RizalGov: Flood Update: Sept. 19, 2014
Baytown still passable but slow moving due to flood build-up http://t.co/B8XWbTOGa7",,"0","0","1411089004000","https://www.facebook.com/sofiaschuckvelasco/posts/pfbid0TELRnZQbLQdoqvm7qhbeRY286Nn9JU7fPxybzTYfzohGqJyR5pzZiQRVSc9L3XNEl"
"No photo description available.","913884108640837","photo","https://www.facebook.com/photo/?fbid=913884108640837&set=a.468718595274942",,,,,,,,,,,,,,,,,"100064104157482","Make it Blissful","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/305668982_468718601941608_7780266541034815931_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx512x512&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=WPqrb-8k8qsQ7kNvwFF6lTB&_nc_oc=AdqN0EEwGn6feAMUTAflEzv-lTY9Ew4fmZtl63H0eB5p9DGjgG9AP9b1hIYzisWLLwU&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=L0byo2qQP1ixUfnu1TFutg&_nc_ss=7c2a8&oh=00_AQBABVQoBtlfDhKRIE2cP51nJS08MSvtTbwE2zLpGYrA4w&oe=6A600507","https://www.facebook.com/Makeitblissfulblog","0","913884108640837","So our memory-keeping workshop today with @lifedocumentedmanila was postponed to next week, due to the rains and floods that tropical depression Mario brought about. So imagine my disappointment when I woke up today to overcast skies and no sign of drizzle today. I mean, we could have pushed through! But, what's done is done, we'll see everyone next week at #slatecreativestudio for the workshop, and today is just a day for slowing down. Also gave me the chance to inaugurate my @sundaypaperco black notebook with a timely reminder to make things blissful. Hope you are all having a restful weekend, IG! #makeitblissful","5","5","0","1411192714000","https://www.facebook.com/photo.php?fbid=913884108640837&set=a.468718595274942&type=3"
"No photo description available.","1468764130078902","photo","https://www.facebook.com/photo.php?fbid=1468764130078902&set=a.1401433296811986&type=3","No photo description available.","1468764293412219","photo","https://www.facebook.com/photo.php?fbid=1468764293412219&set=a.1401433296811986&type=3","No photo description available.","1468764353412213","photo","https://www.facebook.com/photo.php?fbid=1468764353412213&set=a.1401433296811986&type=3","No photo description available.","1468764593412189","photo","https://www.facebook.com/photo.php?fbid=1468764593412189&set=a.1401433296811986&type=3","No photo description available.","1468764630078852","photo","https://www.facebook.com/photo.php?fbid=1468764630078852&set=a.1401433296811986&type=3","100008359877393","Maria Jane","https://scontent-iad6-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png&cstp=mx2048x2048&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=xrEZogmpOGwQ7kNvwH5ISN2&_nc_oc=AdqbP0zQW6hXr2dQEbQDPqzKOqt5TpW6mLa9Dd8PGGCmpUvqbUIrZfNyVbcS25GjGa0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_ss=7c2a8&oh=00_AQD8MTGxp-ZBRANBL8pq5duRt_x5wYqBFv8w5-Ztod03DQ&oe=6A81B2FA","https://www.facebook.com/ginamalbacias.sulasola","0","1468765206745461","Sa pasig river footbridges
#floods

#bagyongmario.....","4","4","0","1411122654000","https://www.facebook.com/ginamalbacias.sulasola/posts/pfbid0YburvmfbyZ4NCPf49b2LNteekrN2rZpTYwotV2LzC32BkcNLyYRFCakFmk4JEjqul"
"No photo description available.","820738424632427","photo","https://www.facebook.com/photo/?fbid=820738424632427&set=a.452757360201036",,,,,,,,,,,,,,,,,"100064003269367","The Crafty Nanay","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/302198799_452757386867700_232085131964099324_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx752x752&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7Q1efFa1Z6kQ7kNvwGMtb4L&_nc_oc=AdrP7p7f7jdrgg9hrswzCQjYodAy-Q4iVh3KEZp3CF0YNbXgyTlWepGoLVLs66kPoLw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=L0byo2qQP1ixUfnu1TFutg&_nc_ss=7c2a8&oh=00_AQDineA7z05MDDuEOZDHAFLVt2SaeX0tUM7PsTRIUmFQDA&oe=6A601D48","https://www.facebook.com/Thecraftynanay","0","820738424632427","The Urban Arts and Crafts Fair is POSTPONED! Due to typhoon Mario's continuous rain and flooding the organizers decided to postpone the bazaar until next weekend, Sept 27-28. Hope you understand lovelies! See you then! Keep safe and dry!","2","2","0","1411097400000","https://www.facebook.com/photo.php?fbid=820738424632427&set=a.452757360201036&type=3"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=MtjQk3uAgu0r7tt1fLvGaA&_nc_ss=7c2a8&oh=00_AQDEsQuunstd1XOeiBR9XouzNZE7k1Dmvbq4gmhjYKDGgA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760231167927","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM: Brgy Pag-Asa Market Place Code C. http://t.co/f7RJguUgJF",,"0","0","1411112476000","https://www.facebook.com/permalink.php?story_fbid=pfbid02DPK6Z7wbbqi7pZHvxnmHB9i4qdvvswo78VJCk6FNuf1FJrg5gvYbjNTjwCdqob4il&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100064493237634","Villarica Red Cross 143 (official)","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/306268225_457044009788703_8982523197947516844_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2000x2000&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=m8OzI_6zXtEQ7kNvwFm6fu2&_nc_oc=Ado6u6o9IRDVtqmOnGo1cLgfZZ2zwYWRxP1EVhgIyS5Sps8dP8GBLzr-mU0IbBGSb6c&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=MtjQk3uAgu0r7tt1fLvGaA&_nc_ss=7c2a8&oh=00_AQBBbtvqA9yb-oc4yFtsap8IRJjCt_y97TLyVnPVLD2zJw&oe=6A602D90","https://www.facebook.com/VRC143","0","803302943055093","As of this momment 2:30pm. East part of gemini, leo and aries street are flood free. In General floods on all streets are already subsided with the deepest is below the waist which is located in virgo and gemini street near the guard house.",,"0","0","1411196212000","https://www.facebook.com/VRC143/posts/pfbid09Jz151EZt78VmGE8VcfHnwAQPoeNX8qAfoRytTxN3L7pP7dBpXAJbL381VJG8dVDl"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=MtjQk3uAgu0r7tt1fLvGaA&_nc_ss=7c2a8&oh=00_AQDEsQuunstd1XOeiBR9XouzNZE7k1Dmvbq4gmhjYKDGgA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021757411168209","Retweeted 9News Philippines (@9newsph):

Flood alert: Rizal City's Ortigas Ave Extn, Imelda Ave, Bonifacio Ave, VV Soliven not passable to all types of vhcls http://t.co/cs0gptOJAI",,"0","0","1411090637000","https://www.facebook.com/permalink.php?story_fbid=pfbid0ediG3v5jYNrrLBJvrWiXV4m8SP9VwP9BRGfGDgXJ2zsAkimBomu3b1HWcCmRJ9J1l&id=100076183608083"
"No photo description available.","639617519490964","photo","https://www.facebook.com/photo/?fbid=639617519490964&set=a.462626442543508",,,,,,,,,,,,,,,,,"100063884682783","Spectacle Studios","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/300766835_462626479210171_161291797914737779_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx600x600&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=5dijkeiXV2QQ7kNvwEDNu_d&_nc_oc=Adrpez56sKfXsoO2BhuqeRouh3Nz91KE_b5O_FFb1wt2aG85mudwEg-fOdjxHoDX9wk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=MtjQk3uAgu0r7tt1fLvGaA&_nc_ss=7c2a8&oh=00_AQCysdcv6ntW9TTVoZDEUpCCuv6Y2SR4X1zMiySt9SPtAQ&oe=6A6023FA","https://www.facebook.com/SpectacleStudios","0","639617519490964","This little guy knows better than to drive in the pouring rain and through the floods. ;)

Drive safely, stay safe everyone!","4","4","1","1411105878000","https://www.facebook.com/photo.php?fbid=639617519490964&set=a.462626442543508&type=3"
,,,,,,,,,,,,,,,,,,,,"100000715415453","Charlie Gonzalez","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/486596929_9732878300079254_5573197320524138508_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx878x873&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=_PFNK3Dfk10Q7kNvwH9ty1J&_nc_oc=Adqd39flsjnqN-0SoMa__DNqFVPSv4vlb7LkCs9WGbL47gX5u2YfNAvRCMci2l-b3Hk&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=MtjQk3uAgu0r7tt1fLvGaA&_nc_ss=7c2a8&oh=00_AQAiDTf4ziY-JkWXoqIaP0t3KPxWB7oI3xaycj7CZeNS1g&oe=6A601F98","https://www.facebook.com/ahdmin.charlie","5","865278416818286","eto po may sagot ang DPWH sa mga prjoects nila Sir William Jacinto Juan I
","4","4","0","1411166248000","https://www.facebook.com/groups/talakayangpinoy/permalink/865278416818286/"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=MtjQk3uAgu0r7tt1fLvGaA&_nc_ss=7c2a8&oh=00_AQDEsQuunstd1XOeiBR9XouzNZE7k1Dmvbq4gmhjYKDGgA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760394501244","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM:  Brgy. Hulo - Private Rd - Code A. http://t.co/Cm7pc7sjZR",,"0","0","1411112538000","https://www.facebook.com/permalink.php?story_fbid=pfbid0ZzQA48uWBTB7STtBiWh6ePjYoa1PgRZxAYM7k2CyVzRZLWsxTeM2QcZwChPW2guUl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100064429849861","Bi Out Loud ( OriginaL )","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/310200512_466754692148855_8292863673454672756_n.jpg?stp=c116.0.388.388a_cp0_dst-jpg_tt6&cstp=mx388x388&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DgYATwRjpvYQ7kNvwHu777V&_nc_oc=AdoQ6iI6G41ycNs_S3SpOYc-b9FBt6HjuinIj18UkNmAe4v3T9rW3XYuFm9YiUfdZ1g&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=enQR1JsRwxQLrZXxID0c2A&_nc_ss=7c2a8&oh=00_AQCeJRB2TDRM_jnhjhHUdchUOEINS4S9sUqq7-WiBybiDw&oe=6A6028FE","https://www.facebook.com/bol.bioutloud","0","910060019023815","Admin Winky ---

i hope you guys are safe wherever you are... the flood has inundated the metropolis again... it's best to stay home unless very important matters demand that you get out of your homes...

be safe, everyone...",,"0","0","1411085904000","https://www.facebook.com/bol.bioutloud/posts/pfbid0skFZLXhLYhMooqCaUUXyLsmoxSmZjtLqUEdYK2xSkz2odVz7FRwp5LnPa3duFj5ql"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=enQR1JsRwxQLrZXxID0c2A&_nc_ss=7c2a8&oh=00_AQAeY3qnfuZI5F6ktWDqtpe0SM-r5uYK8femi5aUw1YOkg&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760397834577","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM:  Brgy. Plainview - North Sikap - Code A. San Rafael - Code B. http://t.co/sdodhbwP0X",,"0","0","1411112567000","https://www.facebook.com/permalink.php?story_fbid=pfbid02tw41bke69fKi4DsAmuNL91jhxatsCJKVFX3ikNBwmNbkUopq9RMZbssk6jPuEEwnl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100064864560913","Xplorer Riders Club Philippines","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/309613251_470366101802205_7522766137102708397_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx873x873&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ILht3Z7uPpAQ7kNvwHJralI&_nc_oc=AdqLqvJ8CrEkcx3Y3M-lQ3FXji2Eo_kUyWfFT5RtO2IbhY6u9O-uT9DTDSrn3YTH-Dk&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=enQR1JsRwxQLrZXxID0c2A&_nc_ss=7c2a8&oh=00_AQCGFI5JNKo48QG4cSdDmEcCEmaQSN6ozyN9PDWj3Sq9hg&oe=6A602252","https://www.facebook.com/x200r","0","1040151752677698","","5","5","0","1411087699000","https://www.facebook.com/groups/mcrightsorg/permalink/1040151752677698/"
"No photo description available.","876288695722315","photo","https://www.facebook.com/photo/?fbid=876288695722315&set=a.620228533465540",,,,,,,,,,,,,,,,,"100064351972437","ROTARACT CLUB of MAKATI","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/606348270_1276363114518742_8316614823673250620_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3C5MD-pWaVcQ7kNvwFDSHz8&_nc_oc=AdrTuigyZeCEx6uNG9e_D-Rh8-V3oxF9eKXwpyUKfqrU4JhtS1kzE60E5_oSIqyL8Rs&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=enQR1JsRwxQLrZXxID0c2A&_nc_ss=7c2a8&oh=00_AQB7LUs6SLF2fBFuXWvFRwbkfzHXX0ql7dgWqt2EvQiFlA&oe=6A6018FF","https://www.facebook.com/RACMakatiPH","5","876288695722315","Tonight is supposedly our Regular Club Meeting. We can't go out due to the rains and floods but there are things to be done and so, we're meeting online instead. #makatirotaract #rotaract #bestclass  #onlinemeeting","37","37","0","1411131447000","https://www.facebook.com/photo.php?fbid=876288695722315&set=a.620228533465540&type=3"
,,,,,,,,,,,,,,,,,,,,"814423451","William Jacinto Juan I","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/483542945_10165094718298452_1253342643617046139_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx994x1002&ctp=s24x24&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=x0B_A8ylvkwQ7kNvwG_gZ_P&_nc_oc=AdrxGRlVlfCTGyVEA0tJGMv4B54AOlsCcetHFPZyFhz_loCoJQ98_Z86wXUWsyzOqW0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=enQR1JsRwxQLrZXxID0c2A&_nc_ss=7c2a8&oh=00_AQAYhjz6fyt2dg_6AcffzekA_YCf-YDOqs4jD8mxVHtR_w&oe=6A60061E","https://www.facebook.com/wiljjuan","7","865087660170695","Since Ondoy in 2009 and Sendong in 2011, there has not been really a comprehensive plans and program to mitigate the impact of flash floods, impact of climate change, among others. The government has to convene a climate change summit immediately to assess the present situation and generate a more adequate integrated plans and program to contain the floodings, in in Talayan and Araneta Ave. in QC, in Provident Village, in Libis Sto.Nino (photo), in Tumana, in Malanday and Concepcion in Marikina, in Vista Verde in Cainta, in Barangay Sta. Lucia and Karangalan in Pasig, among others.","8","8","0","1411134083000","https://www.facebook.com/groups/talakayangpinoy/permalink/865087660170695/"
"No photo description available.","10152798669396742","photo","https://www.facebook.com/photo/?fbid=10152798669396742&set=a.545913327570480",,,,,,,,,,,,,,,,,"100064554528444","Travel Warehouse Inc.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/734515352_1437450901750047_3868526604023414789_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Xb7gum-gsjMQ7kNvwEeXDSW&_nc_oc=AdrI0EukTXspvqU4MeHm7dysd4rBPonGUOZkqFuYts9rShGhXpPIcqwqvAI5DVYfJYY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=enQR1JsRwxQLrZXxID0c2A&_nc_ss=7c2a8&oh=00_AQAtkB6UobD0J9yulAPELaVQOYiy-y-yEqmsN3_1kMalxQ&oe=6A601CB1","https://www.facebook.com/travelwarehouseinc","0","10152798669396742","TWI team is on ""skeletal"" operation today due to flooding and heavy rain in Manila. Please bear with us, our team will be glad to assist passengers affected by the typhoon Mario.","3","3","0","1411090471000","https://www.facebook.com/photo.php?fbid=10152798669396742&set=a.545913327570480&type=3"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=V-KTpmsVqfRflFlf-SMn0Q&_nc_ss=7c2a8&oh=00_AQCToQ320NoxvTzpr5OI5Ltsv17DtQFEHA6eG7Il9vZ0Og&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021759114501372","Retweeted howie severino (@Howieseverino):

RT @damoiselleMC: ""@MMDA: RT @Rexremitio: Heavily flooded Araneta Avenue swallows passenger jeepney @MMDA http://t.co/ivYOzrNBIm""",,"0","0","1411099969000","https://www.facebook.com/permalink.php?story_fbid=pfbid02MQz4qJ8cApXEePCaqamYQiWSbyBHUTdZaqDPpxeTuSi8z41Eig1MBP29h69VAapSl&id=100076183608083"
"No photo description available.","723453427701715","photo","https://www.facebook.com/photo/?fbid=723453427701715&set=a.180856438252522",,,,,,,,,,,,,,,,,"100089845010804","Mary Ellaine Shoppe","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/348428107_944036563303416_7742235683408913655_n.png?stp=cp0_dst-png&cstp=mx1153x1153&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=57y1uHuOoy0Q7kNvwEGot2H&_nc_oc=AdpnfjEDlYbrLlhhtqXPgi8mtmMN2aFK_UwwLYfMckAGnkBlEY_MkpQs-CCTiEUTgmI&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=V-KTpmsVqfRflFlf-SMn0Q&_nc_ss=7c2a8&oh=00_AQDtwSsCD6kI7pCFkKzNJpLl50lbMKv3X7TR4KtDhHCRsQ&oe=6A602708","https://www.facebook.com/maryellaineshoppe","0","723453427701715","Heavy rainfall and severe flooding alert sa NCR. Take care po mga sissy!","2","2","0","1411093406000","https://www.facebook.com/photo.php?fbid=723453427701715&set=a.180856438252522&type=3"
"No photo description available.","286600054875958","photo","https://www.facebook.com/photo/?fbid=286600054875958&set=a.295488102993389",,,,,,,,,,,,,,,,,"100075966034634","My Sweet Lab","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/359790442_295488112993388_8624723955991199817_n.jpg?stp=c150.0.600.600a_cp0_dst-jpg_tt6&cstp=mx600x600&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ctlLtH3YmpoQ7kNvwEF_hvx&_nc_oc=AdrX4E4b79Q_b27jT_wWx5iHpvDjI7GGXCzbkwakWAiYl-L6s9etbopI4dkVhhy5Uyo&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=V-KTpmsVqfRflFlf-SMn0Q&_nc_ss=7c2a8&oh=00_AQBIIpIM-eis5Oe9BVYMwtvuSqj3VGimtgBlkC6Q1fcB_A&oe=6A600D15","https://www.facebook.com/thesweetlab101","0","286600054875958","This cool weather calls for some Vegan dark chocolate cupcakes and perfect hot coffee brews or teas to arrest your gloomy days. 

Stay safe from downpours and flooding, cupcakers! :)","7","7","0","1411098500000","https://www.facebook.com/photo.php?fbid=286600054875958&set=a.295488102993389&type=3"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=V-KTpmsVqfRflFlf-SMn0Q&_nc_ss=7c2a8&oh=00_AQCToQ320NoxvTzpr5OI5Ltsv17DtQFEHA6eG7Il9vZ0Og&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021757077834909","Retweeted 9News Philippines (@9newsph):

Flood alert: Marcos Hway not passable to light vehicles #9NewsPH
http://t.co/cs0gptOJAI",,"0","0","1411090588000","https://www.facebook.com/permalink.php?story_fbid=pfbid0YiTutvx5gG9jV7HLUGwAnzYsFNrZ7W2VjLta99Pvi8qz5aJw5Aa8qe7HdsJA6MjEl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwFr1a75&_nc_oc=AdpmgsL6yIznuDj40UFAMcE70h6nzAlmbGhOHmrXbRduRPmpG0LkxaqProvOw47JUPY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=V-KTpmsVqfRflFlf-SMn0Q&_nc_ss=7c2a8&oh=00_AQCToQ320NoxvTzpr5OI5Ltsv17DtQFEHA6eG7Il9vZ0Og&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021765044500779","Retweeted LBQ (@lenbique):

@YouScoop @gmanews Flood in Vista Verde Cainta http://t.co/EaICx8BMUa",,"0","0","1411179437000","https://www.facebook.com/permalink.php?story_fbid=pfbid0ibAPKinE3cFYsVoGEoUXyZzjMVA6CmAKxTDJKjvtAJ35ZjLdCVYHnq8pnd8g1ME3l&id=100076183608083"
"No photo description available.","960376053978350","photo","https://www.facebook.com/photo/?fbid=960376053978350&set=a.433963898752699",,,,,,,,,,,,,,,,,"100064172764359","Raw and Real Podcast","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/489944684_1096721272476955_747218738401019961_n.jpg?stp=c0.197.1440.1440a_cp0_dst-jpg_tt6&cstp=mx1440x1440&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HGqGEQhh8dsQ7kNvwGFW9Jq&_nc_oc=Adr7T-3wMDvBU8JjWic-gtjIMDMRw46lwEMHa_aqN61e4gd8fH_cW6a222D-xp9-cZ4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=zz_HI_jQV0JUHLJspTjQIA&_nc_ss=7c2a8&oh=00_AQBoKJGubYdX-Eok7TNI4n9sZOFJCczjpvM-psNBp4bzdg&oe=6A603AC0","https://www.facebook.com/rawandrealpod","0","960376053978350","Hey everyone! We've been seeing photos of the flood around the metro. Please know that we are praying for all of you. We hope you all are safe, dry and comfy with your loved ones. Stay safe. ❤️","26","26","0","1411101558000","https://www.facebook.com/photo.php?fbid=960376053978350&set=a.433963898752699&type=3"
